Title,Link,Content,Label
"False! Boko Haram did not take over INEC’s offices in Kaduna, Kano",https://dubawa.org/boko-haram-did-not-take-over-inecs-offices-in-kaduna-kano/,CLAIM: Some social media users claim the Boko Haram terrorist group has taken over INEC offices in Kaduna and Kano states.,"FINDING: The images attached to the posts are old and are from unrelated incidents in the past. One of them is as old as 2016. The spokesperson of the Kaduna State Police Command, Mohammed Jalige, debunked the report noting that the INEC office has not been and was not under any form of attack. Also, the Kano state police spokesperson, Haruna Abdullahi, said it is a fake report. "
False; Katsina State Police Command did not arrest party agents for INEC’s server hack,https://dubawa.org/false-katsina-state-police-command-did-not-arrest-party-agents-for-inecs-server-hack/,CLAIM: Katsina State Police Command arrested party agents for attempting to hack into the INEC server. ,"FINDING: The spokesperson of Katsina Police Command, Gambo Isah, when contacted, confirmed the arrest of some party agents. However, he stated that after an in-depth investigation, it was discovered that the political party involved intended to set up a situation room using application software and not hack INEC servers. He also confirmed the same in a press release."
False; President Buhari did not vote for Peter Obi,https://dubawa.org/false-president-buhari-did-not-for-peter-obi/,"CLAIM: A video circulating on social media showed the moment President Muhammadu Buhari voted for the presidential candidate of the Labour Party, Peter Obi.","FINDING: President Muhammadu Buhari voted earlier today at Daura, Katsina state, showing off his ballot papers. Screenshots from the video obtained by the NFC showed that the president voted for the All Progressives Congress candidate. The clearer versions of the pictures were also found here and here. "
"Contrary to claims, voting currently ongoing in Igweocha, Rivers State",https://dubawa.org/contrary-to-claims-voting-currently-ongoing-in-igweocha-rivers-state/,"CLAIM: Simon Ekpa, a pro-Biafran agitator, claims voters are not out in Igweocha part of Rivers State to vote due to the IPOB’s sit-at-home order. ",FINDING:  An election observer affiliated with the Center for Journalism Innovation and Development (CJID) in the Igweocha area debunked the news and confirmed that voting is ongoing. NFC obtained visual evidence showing that the election was ongoing.
False; President Buhari’s vote NOT void,https://dubawa.org/false-president-buharis-vote-not-void/,"CLAIM: A Twitter user, Harmless (@Harmless12345), claims President Buhari’s vote is void. ",FINDING: Several media reports show President Buhari publicly displayed his ballot paper after casting his vote for APC in his hometown of Daura. A critical look at Buhari’s displayed thumbprint shows that it is properly placed and doesn’t exceed the required box.
"True, EFCC storms Tinubu’s polling unit",https://dubawa.org/true-efcc-storms-tinubus-polling-unit/,"CLAIM: Economic and Financial Crimes Commission (EFCC) storms Tinubu’s polling unit in Alausa, Lagos.","FINDING: Some media reports confirmed that the operatives of the Economic and Financial Crimes Commission (EFCC) were at PU 085, Ward 3, Sunday Adigun, Alausa, Ikeja, Lagos, where the APC presidential candidate, Bola Ahmed Tinubu, voted. The ICIR reporter at the polling unit also confirmed the EFCC’s visit. However, the voting process was not disrupted by their visit. "
"False, 25% of votes in Abuja NOT a condition for winning the presidential election",https://dubawa.org/false-25-of-votes-in-abuja-not-a-condition-for-winning-the-presidential-election/,"CLAIM: A Twitter user urged supporters of Labour Party presidential candidate, Peter Obi, to vote overwhelmingly in Abuja. The claimant stated that the presidential candidates of APC’s Bola Tinubu and PDP’s Atiku Abubakar would not be declared president if they failed to get 25% in the FCT.",VERDICT: Misleading
False! APC’s Ikot Ekpene District Candidate Godswill Akpabio has not stepped down,https://dubawa.org/false-apcs-ikot-ekpene-district-candidate-godswill-akpabio-has-not-stepped-down/,Claim: A Facebook user asserts that the former governor Godswill Akpabio has stepped down for his opponent Emmanuel Enoidem.,Verdict: FALSE. Our findings and Mr Akpabio’s campaign council disclaimer show the claim is false. 
House of Representatives Member Ado Garba makes false claims about election campaign funds,https://dubawa.org/house-of-representatives-member-ado-garba-makes-false-claims-about-election-campaign-funds/,Claim: Lawmaker Ado Garba says the law expects an aspiring member of the House of Representatives to have N70 million in hard currency to fund their campaign.,"Verdict: False! The Electoral Act only explains the limitation to the amount a political candidate may spend during an election period. For a senatorial candidate, it is N100 million; for a House of Representative candidate, it is N70 million. The Act does not indicate that the money must be in hard currency. "
"True, Rivers State politician arrested with $498,100 cash",https://dubawa.org/true-rivers-state-politican-arrested-with-498100-cash/,Claim: Social media users say a Rivers State politician has been arrested with a huge sum of money purportedly given to him by Peoples Democratic Party (PDP) presidential candidate Atiku Abubakar.,"Verdict: Partly True. The Rivers State Police Command confirmed the arrest of Honourable Chinyere Igwe. However, with investigations ongoing, no direct links have been made to Atiku Abubakar."
FALSE! Viral image of Sanwo-Olu not from Labour Party’s rally in Lagos,https://dubawa.org/false-viral-image-of-sanwo-olu-not-from-labour-partys-rally-in-lagos/,"Claim: A Twitter user shared an image of the Lagos state governor, Babajide Sanwo-Olu, alleging the image was from the Labour Party in Lagos. ",Verdict: FALSE. Our findings show that Sanwo-Olu was not at the Labour Party Rally. 
"INEC will use university lecturers as returning officers in 2023 election, contrary to viral press release",https://dubawa.org/inec-will-use-university-lecturers-as-returning-officers-in-2023-election-contrary-to-viral-press-release/,Claim: INEC will not use university lecturers as returning officers for the 2023 general election.,Verdict: FALSE. The viral press release purported to have emanated from the Independent National Electoral Commission (INEC) is fake. Available information from INEC shows that the commission will engage university lecturers as returning officers in the 2023 general election.
"No, INEC has not disenfranchised eligible voters",https://dubawa.org/how-true-is-allegation-inec-disenfranchised-eligible-voters-by-moving-their-polling-units/,Claim: WhatsApp message alleged the Independent National Electoral Commission (INEC) is moving people to other polling units to disenfranchise them.,"Verdict: FALSE. Although the Independent National Electoral Commission, INEC, is allotting new polling units to people in the same area where they registered, the purpose is to reduce congestion at overpopulated polling units. It is not to disenfranchise the electorate."
Ìdìbò 2023: Ǹjẹ́ lóòótọ́ ni pé àjọ INEC Kì yóò kà àwọn ìbò wọ̀nyí?,https://dubawa.org/idibo-2023-%c7%b9je-loooto-ni-pe-ajo-inec-ki-yoo-ka-awon-ibo-wonyi/,"Àhésọ: Àwòrán kan tí ó fi ọ̀pọ̀lọpọ̀ ipò òǹtẹ̀ ìka hàn, tí ó ṣàfihàn èyí tí àjọ INEC yóò kà àti èyí tí kì yóò kà lọ́jọ́ ìdìbò.",Àbájáde ìwádìí: Irọ́ ni èyí. Ìwádìí fihàn pé gbogbo ipò òǹtẹ̀ ìka tí ó hàn nínú àwòrán yìí ní àjọ INEC yóò kà mọ́ ìbò.
Nigerian banks not shutting down communication ahead of tomorrow’s election,https://dubawa.org/nigerian-banks-not-shutting-down-communication-ahead-of-tomorrows-election/,"Claim: A WhatsApp broadcast message, shared multiple times, states that banks are shutting ICT services due to the election.",Verdict: FALSE. Our findings show this is false. The Central Bank of Nigeria (CBN) also debunked it.  
FALSE! Voter information printouts can not be used to vote on election day,https://dubawa.org/false-voter-information-printouts-can-not-be-used-to-vote-on-election-day/,Claim: Printouts of voter information can be used to vote on election day. ,Verdict: FALSE. Our findings and INEC voting procedure show only the permanent Voters Card will be used for accreditation and voting. 
"Nigeria’s national minimum wage is N30,000, not N18,000, as claimed by Reno",https://dubawa.org/nigerias-national-minimum-wage-is-n30000-not-n18000-as-claimed-by-reno/,"Claim: Reno Omokri on Twitter asserted that civil servants in Nigeria earn N18,000 as minimum wage.","Verdict: FALSE. The current minimum wage in Nigeria is N30,000, contrary to Reno Omokri’s N18,000 claim. "
Did LGBTQ+ movement endorse Atiku for 2023 elections?,https://dubawa.org/did-lgbtq-movement-endorse-atiku-for-the-2023-elections/,Claim: Facebook page claims the LGBTQ+ movement of Nigeria has endorsed Atiku Abubakar for the 2023 presidential elections. ,"Verdict:  There is no sufficient evidence to back the narrative that the LGBTQ+ movement in Nigeria has endorsed Mr Atiku ahead of the 2023 elections. The said group and the alleged news source are non-existent, and no public statement backs it up. This claim is misleading. "
"Did Nigeria’s agricultural revolution create over 13 million jobs, as Buhari claimed?",https://dubawa.org/did-nigerias-agricultural-revolution-create-over-13-million-jobs-as-buhari-claimed/,Claim: Nigeria’s agricultural revolution has created over 13 million direct and indirect jobs.,Verdict: Insufficient evidence/Unproven
